add,1000000,2.503,7.42579,4.56365,3.46349
add,1000,0.0027,1.13261,0.846688,1.10538
add,1000,0.0061,1.32122,0.867424,0.816224
add,1000,0.0029,1.40378,0.977184,0.890144
add,1000,0.0037,1.74701,1.14038,0.851744
add,1000,0.0028,1.1408,1.18669,0.875552
add,1000,0.008,1.15491,0.674464,0.669632
add,1000,0.0066,1.47046,0.769376,0.695008
add,1000,0.0037,1.33958,0.867328,0.926048
add,1000,0.0029,1.4921,0.785472,0.57808
add,1000,0.0028,1.54026,0.904416,0.651328
add,1000,0.003,1.13075,0.9696,0.604416
add,1000,0.0026,1.10899,0.69408,0.924736
add,1000,0.0029,1.18778,1.37642,0.765664
add,1000,0.0026,0.917888,0.616128,0.71344
add,1000,0.0029,1.38211,0.957888,0.565728
add,1000,0.0029,1.17395,0.645184,0.839936
add,1000,0.0032,1.1239,0.81696,0.63472
add,1000,0.003,1.11306,1.00346,0.640192
add,1000,0.0036,1.30211,0.80352,0.829856
add,1000,0.0029,1.18586,0.784896,0.63376
add,1000,0.0038,1.09293,0.921408,0.896448
add,1000,0.0032,1.15472,0.712896,0.773792
add,1000,0.0034,1.1815,0.929504,0.869344
add,1000,0.0028,1.30109,1.13155,1.03606
add,1000,0.0035,1.28224,0.661088,0.730336
add,1000,0.003,1.22416,1.34208,0.900768
add,1000,0.0028,2.20106,0.951936,1.12704
add,1000,0.0027,1.16432,0.757856,1.12912
add,1000,0.0033,1.11005,1.03533,0.66496
add,1000,0.0028,1.1335,0.790144,0.707552
add,1000,0.0032,1.09987,0.915168,0.603136
add,1000,0.0029,1.80163,0.914848,1.04048
add,1000,0.0035,1.15379,0.946048,0.849376
add,1000,0.003,1.28067,1.06928,0.692704
add,1000,0.0031,1.56518,1.2872,1.24022
add,1000,0.003,1.21786,1.04848,0.811936
add,1000,0.003,1.01434,0.927616,0.705504
add,1000,0.0029,1.34435,1.39027,0.893024
add,1000,0.0027,1.22698,0.709472,0.960672
add,1000,0.0028,1.32886,0.951328,0.654336
add,1000,0.0029,1.74915,1.38858,0.929184
add,1000,0.0028,1.58451,0.980416,0.549376
add,1000,0.0028,0.986272,0.992256,0.65024
add,1000,0.0031,1.19037,0.915392,0.961088
add,1000,0.003,1.08512,0.947392,0.689344
add,1000,0.0029,1.12733,1.02035,0.735456
add,1000,0.003,1.19827,1.01229,0.791104
add,1000,0.003,1.12461,0.675584,0.822752
add,1000,0.0028,1.02534,0.999584,0.703424
add,1000,0.003,1.04202,1.07539,0.737024
add,1000,0.0032,1.16662,0.777408,0.917152
add,1000,0.0031,1.07373,0.731968,0.789344
add,1000,0.0029,1.30931,1.1377,0.63616
add,1000,0.0031,1.55491,1.21283,0.700736
add,1000,0.003,1.05754,0.930432,0.709856
add,1000,0.0031,1.06704,0.868896,0.721952
add,1000,0.003,1.14989,1.29402,1.03248
add,1000,0.0035,1.10246,1.02218,0.631712
add,1000,0.003,1.03446,0.712,0.863264
add,1000,0.003,1.33005,0.92272,0.8784
add,1000,0.0031,1.18122,0.996128,0.603968
add,1000,0.0033,1.18918,0.711648,0.927776
add,1000,0.003,1.04278,0.6792,0.707488
add,1000,0.0031,1.09539,0.78736,0.707968
add,1000,0.0031,1.08794,0.702112,0.77168
add,1000,0.0038,1.3016,1.11357,0.998752
add,1000,0.0038,1.36106,0.855904,0.982976
add,1000,0.0031,1.15715,0.70592,1.11574
add,1000,0.0038,1.0169,0.966592,0.783328
add,1000,0.0028,1.20429,1.64906,1.05622
add,1000,0.0063,1.23536,0.755776,0.80784
add,1000,0.0033,1.08016,1.1761,0.917376
add,1000,0.0033,1.50243,1.0239,0.68608
add,1000,0.0027,1.14179,0.764384,0.94144
add,1000,0.0028,0.911232,0.979744,0.501664
add,1000,0.0026,1.03574,0.889664,1.05712
add,1000,0.0031,1.29869,0.664256,0.933024
add,1000,0.0033,1.38819,1.00774,0.7736
add,1000,0.0026,0.967104,0.7752,0.822048
add,1000,0.003,1.20739,0.956,0.908448
add,1000,0.0037,1.4751,1.10077,0.684512
add,1000,0.0032,1.62566,1.16253,0.973024
add,1000,0.0032,1.13542,0.76448,0.992608
add,1000,0.0028,0.966656,0.95376,1.07507
add,1000,0.0031,0.989888,1.2183,0.979776
add,1000,0.0032,1.35725,0.781984,0.791968
add,1000,0.003,1.33082,1.06138,0.67712
add,1000,0.0031,1.13706,0.908064,0.98288
add,1000,0.0035,1.63578,0.93008,0.7096
add,1000,0.0031,0.982304,0.661824,0.58944
add,1000,0.0029,1.30678,0.599104,0.51776
add,1000,0.0029,0.977952,0.656128,0.9904
add,1000,0.0031,1.06438,0.661216,0.562656
add,1000,0.0035,1.11658,0.853376,0.58624
add,1000,0.0029,0.986144,0.714528,0.704032
add,1000,0.0035,1.39075,0.807872,0.598048
add,1000,0.003,1.1456,0.768448,0.594112
add,1000,0.0029,0.966848,0.643392,0.580288
add,1000,0.0029,1.26262,0.871904,0.815264
add,1000,0.0031,1.03338,0.928608,0.729184
add,10000,0.0248,1.24138,0.696608,0.567264
add,10000,0.025,0.888608,0.599712,0.63008
add,10000,0.027,1.21418,0.769984,0.593472
add,10000,0.0259,0.979936,0.59344,0.583232
add,10000,0.0252,0.945536,0.748192,0.912992
add,10000,0.0251,0.992576,0.625248,0.619904
add,10000,0.025,0.988832,0.71424,0.54608
add,10000,0.0248,1.09229,0.643744,0.579584
add,10000,0.0266,0.964928,0.594688,0.5248
add,10000,0.0321,1.26598,0.657344,0.505376
add,10000,0.0249,1.20624,0.886912,1.2753
add,10000,0.0254,1.05587,0.923072,0.826464
add,10000,0.0251,1.04461,0.88944,0.774624
add,10000,0.025,1.90397,1.3313,0.88112
add,10000,0.0343,1.2001,0.826144,0.76192
add,10000,0.0267,0.979936,0.914272,0.777728
add,10000,0.0255,1.50416,0.701984,0.647552
add,10000,0.0255,0.987456,0.79136,0.874624
add,10000,0.0547,0.960576,0.891552,1.16614
add,10000,0.0255,1.00442,0.642656,0.557312
add,10000,0.0248,1.21552,0.840032,0.570656
add,10000,0.0248,0.96032,0.720352,0.596096
add,10000,0.0258,1.03763,0.630048,0.570368
add,10000,0.0248,1.24182,0.812256,0.61056
add,10000,0.035,0.914624,0.684,1.12515
add,10000,0.025,1.07507,0.740672,0.659712
add,10000,0.0247,1.13728,0.94096,0.89632
add,10000,0.026,1.00973,1.2127,1.1616
add,10000,0.0259,1.20352,0.822656,0.768896
add,10000,0.0259,0.996896,0.896096,0.779296
add,10000,0.0259,1.3801,1.06102,0.873888
add,10000,0.0247,1.2743,0.828736,1.20758
add,10000,0.0252,1.00131,0.906272,0.771808
add,10000,0.0262,1.45149,0.938656,0.780064
add,10000,0.0284,1.13078,0.82096,0.905664
add,10000,0.0253,1.02176,0.859648,0.769536
add,10000,0.0254,1.04355,0.648608,0.69568
add,10000,0.0251,1.26822,0.738784,0.659552
add,10000,0.0267,1.03888,0.677408,0.54688
add,10000,0.0251,2.08477,0.84848,0.944128
add,10000,0.0269,0.8504,0.57168,0.569728
add,10000,0.0256,0.970368,0.660832,0.80048
add,10000,0.027,1.02739,0.865024,0.678528
add,10000,0.0253,0.92928,0.609984,0.543872
add,10000,0.0248,1.16893,0.702816,0.987008
add,10000,0.0275,1.24368,0.652928,0.50912
add,10000,0.0464,1.07197,0.6592,0.560192
add,10000,0.0253,1.01936,1.22704,1.46022
add,10000,0.0274,1.05334,0.612768,0.60496
add,10000,0.0252,0.931072,0.644544,0.590208
add,10000,0.0257,1.2847,0.699776,0.64208
add,10000,0.0247,0.898304,0.679968,0.561888
add,10000,0.0569,0.977376,0.583776,0.50144
add,10000,0.0557,1.0689,0.8456,0.588864
add,10000,0.0251,0.89248,0.603136,0.541568
add,10000,0.0246,0.9096,0.743616,0.642336
add,10000,0.0245,0.89392,0.627328,1.43862
add,10000,0.0282,1.17968,0.823328,0.763488
add,10000,0.025,0.9536,0.723584,1.06688
add,10000,0.025,1.02694,1.78835,1.08368
add,10000,0.0274,1.11603,1.02864,0.928448
add,10000,0.0263,0.940608,0.779936,0.730656
add,10000,0.0261,1.41917,0.91504,0.70896
add,10000,0.0255,0.996256,0.882656,1.19264
add,10000,0.0247,1.39494,0.940256,0.56992
add,10000,0.0251,1.05347,0.657216,0.571264
add,10000,0.0254,1.13728,1.02579,0.686752
add,10000,0.0251,0.904992,0.597568,0.540064
add,10000,0.0259,0.986336,0.62832,0.552992
add,10000,0.025,1.34118,0.608832,0.551392
add,10000,0.0247,0.906496,0.559008,0.521344
add,10000,0.0263,1.00349,0.66528,0.54192
add,10000,0.0249,0.922592,0.605504,0.646272
add,10000,0.025,0.94304,0.670496,0.560992
add,10000,0.0247,1.14406,0.669344,0.536704
add,10000,0.0245,0.99728,0.90352,0.64976
add,10000,0.0262,0.928832,0.834144,0.6224
add,10000,0.0268,1.08237,1.01782,1.04701
add,10000,0.0255,0.949152,0.867488,0.869888
add,10000,0.027,0.890272,0.604128,0.542656
add,10000,0.0246,1.1135,0.676288,0.582784
add,10000,0.034,1.1033,0.751552,0.556864
add,10000,0.0252,0.934336,0.685408,0.576832
add,10000,0.026,0.975104,0.58512,0.50704
add,10000,0.0265,0.98528,0.946176,0.596832
add,10000,0.0555,0.970656,0.664448,0.747712
add,10000,0.0271,1.23258,0.757536,0.688544
add,10000,0.0344,1.18995,0.868384,0.895968
add,10000,0.0555,1.64579,0.874048,0.634048
add,10000,0.0251,1.25277,0.709056,0.61632
add,10000,0.0246,1.27382,0.742176,0.529536
add,10000,0.0265,1.12691,0.714144,0.626656
add,10000,0.0252,0.962432,0.733056,0.580384
add,10000,0.025,1.23139,0.881376,0.68688
add,10000,0.0267,1.12589,0.704832,0.86848
add,10000,0.0258,1.18611,1.19549,1.02022
add,10000,0.0249,1.48157,1.37603,0.794976
add,10000,0.0255,1.03574,0.887552,0.996832
add,10000,0.0252,1.00272,0.665888,0.61872
add,10000,0.0245,1.11123,0.758368,0.65456
add,100000,0.2505,1.56762,1.08726,1.13936
add,100000,0.2548,1.34307,1.09779,0.918848
add,100000,0.246,1.34035,1.0951,0.925472
add,100000,0.247,1.3817,1.0144,1.15402
add,100000,0.2482,1.45386,1.05373,1.00358
add,100000,0.2476,1.71693,1.0319,1.23181
add,100000,0.2446,1.4897,1.04726,1.08426
add,100000,0.4784,1.50426,1.02963,0.98544
add,100000,0.2554,1.23213,1.05443,0.97376
add,100000,0.3068,1.17955,1.08886,0.947936
add,100000,0.2525,1.72141,1.15434,1.02941
add,100000,0.4515,1.36022,1.37642,1.13037
add,100000,0.2447,1.58362,1.39024,1.21466
add,100000,0.2447,1.49635,1.05376,1.26032
add,100000,0.2447,1.2665,1.01869,0.953248
add,100000,0.2489,1.4753,1.31222,1.36253
add,100000,0.2449,1.73021,1.6401,1.20739
add,100000,0.2445,1.61024,1.08723,1.17712
add,100000,0.2498,1.4327,0.992352,1.72733
add,100000,0.2524,1.27094,1.2513,1.11958
add,100000,0.2498,1.35782,1.08589,1.05862
add,100000,0.2485,1.28138,1.06403,0.95472
add,100000,0.5722,1.59696,1.06093,0.958208
add,100000,0.2958,1.37693,1.4049,1.39939
add,100000,0.5603,1.62374,1.11613,1.30544
add,100000,0.2451,1.47728,1.30205,1.34554
add,100000,0.2465,1.39738,1.29318,1.49408
add,100000,0.2448,1.39309,1.14518,1.19811
add,100000,0.2481,1.34778,1.28733,1.06131
add,100000,0.2468,1.26179,1.10294,1.05821
add,100000,0.2448,1.54355,1.0343,1.12611
add,100000,0.2467,1.27782,1.11382,1.08461
add,100000,0.2451,1.35382,1.06256,1.40253
add,100000,0.2465,1.28355,1.04378,0.886944
add,100000,0.2546,1.428,1.0352,0.884128
add,100000,0.5515,1.65763,1,0.874656
add,100000,0.2475,1.69382,1.27754,0.911808
add,100000,0.5533,1.59501,1.25424,1.13587
add,100000,0.2445,1.42179,1.01949,1.36381
add,100000,0.2447,1.62112,1.0391,0.941984
add,100000,0.2446,1.58192,0.955424,0.8336
add,100000,0.2478,1.54099,1.25693,0.981728
add,100000,0.2454,1.64758,0.913792,1.0136
add,100000,0.246,1.27888,1.21283,0.915136
add,100000,0.2464,1.31622,1.07907,0.96368
add,100000,0.2508,1.15789,1.01408,0.934528
add,100000,0.5726,1.47046,1.03469,0.94016
add,100000,0.2446,1.54605,1.11907,0.853216
add,100000,0.2454,1.59795,1.28253,1.06784
add,100000,0.2446,1.53341,1.00189,1.17354
add,100000,0.2473,1.29456,1.06426,0.953312
add,100000,0.2509,1.23843,0.91792,0.889568
add,100000,0.5525,1.13654,0.947296,0.988096
add,100000,0.2485,1.25722,1.0408,0.989376
add,100000,0.2479,1.30822,0.93424,1.02534
add,100000,0.5162,1.1608,1.02893,0.968512
add,100000,0.2471,1.18717,1.04077,0.985728
add,100000,0.2505,1.17155,1.04282,0.982112
add,100000,0.2469,1.17078,1.01866,1.02086
add,100000,0.2523,1.21949,1.07133,0.938624
add,100000,0.2476,1.46659,1.07363,1.00691
add,100000,0.2676,1.5545,1.51142,1.34118
add,100000,0.245,1.48966,1.40832,1.47466
add,100000,0.2499,1.21053,0.920576,1.12986
add,100000,0.2489,1.42803,0.982784,0.945344
add,100000,0.2451,1.35056,0.99536,0.94848
add,100000,0.2449,1.56509,1.01859,0.982592
add,100000,0.2449,1.30557,0.988224,0.930592
add,100000,0.2442,1.49686,0.999872,1.18557
add,100000,0.4469,1.52013,1.00282,1.06093
add,100000,0.5507,1.58883,0.987008,0.857216
add,100000,0.5558,1.55539,1.10909,1.05005
add,100000,0.562,1.40589,1.13651,1.10608
add,100000,0.245,1.44506,1.03344,0.978496
add,100000,0.2493,1.18102,1.09683,1.1688
add,100000,0.2564,1.45021,1.05405,0.991744
add,100000,0.2542,1.58006,1.02419,1.03763
add,100000,0.245,1.39773,1.29424,1.12781
add,100000,0.2446,1.33632,1.27776,1.33386
add,100000,0.5557,1.77645,1.14579,1.24038
add,100000,0.2492,1.51069,0.944736,1.59898
add,100000,0.2526,1.50694,0.958592,1.57203
add,100000,0.2463,1.32358,1.0416,1.12006
add,100000,0.2464,1.57891,1.05562,0.985408
add,100000,0.2495,1.62371,1.3319,1.38182
add,100000,0.5622,1.9423,1.0511,0.89904
add,100000,0.262,1.54099,1.22941,1.01878
add,100000,0.4839,1.30746,1.01696,0.950848
add,100000,0.2704,1.64656,1.12765,0.968224
add,100000,0.2558,1.52214,1.26288,1.07066
add,100000,0.5555,1.60112,1.48326,1.09168
add,100000,0.2486,1.9,1.78771,1.30394
add,100000,0.2478,1.25027,1.74886,1.30163
add,100000,0.2446,1.49958,1.10224,1.36486
add,100000,0.2452,1.35878,1.04445,0.886304
add,100000,0.2448,1.4383,1.0288,0.9368
add,100000,0.5564,1.23203,0.902752,1.00816
add,100000,0.2519,1.3081,1.15482,0.959936
add,100000,0.6007,1.24218,1.00461,0.954304
add,100000,0.2445,1.66045,1.00762,1.24422
add,1000000,2.4953,4.38301,4.92483,3.72938
add,1000000,2.5306,4.28851,3.53091,4.08061
add,1000000,3.2532,4.20221,3.73984,3.60205
add,1000000,2.4742,4.32816,3.62474,3.63392
add,1000000,2.6245,4.37248,4.47693,3.83386
add,1000000,2.4843,4.63366,3.68614,4.14979
add,1000000,2.58,4.32093,3.66317,3.46054
add,1000000,3.0458,5.03229,3.75232,3.63674
add,1000000,2.4711,4.3399,4.43411,3.74179
add,1000000,2.5042,4.4577,4.07597,3.86243
add,1000000,2.5938,4.13562,4.06346,4.4665
add,1000000,2.4769,4.45053,4.09613,5.20144
add,1000000,3.3101,4.44966,4.22563,3.7881
add,1000000,2.4961,4.14998,3.81117,3.81642
add,1000000,2.466,4.74454,4.50954,3.77773
add,1000000,2.5553,4.64886,3.81142,4.53776
add,1000000,3.7923,4.21882,4.01638,3.7617
add,1000000,2.9674,4.11142,3.88589,3.99226
add,1000000,2.4666,4.66752,3.78826,4.26016
add,1000000,3.3671,4.64707,3.79526,5.05651
add,1000000,2.6162,4.87997,4.11469,4.68378
add,1000000,2.7783,4.45379,4.25229,4.71958
add,1000000,2.6715,4.29827,3.82528,3.71517
add,1000000,4.0596,4.18608,3.82102,3.65462
add,1000000,2.4725,4.87184,3.9705,4.03725
add,1000000,2.744,4.8097,4.80486,3.79571
add,1000000,3.0263,5.17014,3.94826,3.7624
add,1000000,2.4616,4.57328,4.06019,3.87424
add,1000000,2.812,4.50976,3.82214,3.97949
